station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EWR,2023-01-18 23:51,43.00,33.00,67.82,240.00,5.00,0.00,30.00,1015.90,10.00,M,FEW,SCT,M,M,3600.00,25000.00,M,M,M,M,M,M,M,M,M,39.46,KEWR 190451Z 24005KT 10SM FEW036 SCT250 06/01 A3000 RMK AO2 SLP159 T00610006 401390044,M
EWR,2023-01-19 00:51,42.00,33.00,70.20,300.00,3.00,0.00,30.00,1015.70,10.00,M,FEW,BKN,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,40.23,KEWR 190551Z 30003KT 10SM FEW035 BKN250 06/01 A3000 RMK AO2 SLP157 T00560006 10100 20039 50001,M
EWR,2023-01-19 01:51,40.00,32.00,73.14,220.00,4.00,0.00,30.02,1016.50,10.00,M,FEW,SCT,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,36.65,KEWR 190651Z 22004KT 10SM FEW035 SCT250 04/00 A3002 RMK AO2 SLP165 T00440000,M
EWR,2023-01-19 02:51,40.00,32.00,73.14,310.00,6.00,0.00,30.02,1016.60,10.00,M,FEW,SCT,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,35.04,KEWR 190751Z 31006KT 10SM FEW040 SCT250 04/00 A3002 RMK AO2 PRESFR SLP166 T00440000,M
EWR,2023-01-19 03:51,39.00,32.00,75.75,250.00,4.00,0.00,30.02,1016.60,10.00,M,FEW,BKN,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,35.59,KEWR 190851Z 25004KT 10SM FEW040 BKN250 04/00 A3002 RMK AO2 SLP166 T00390000 51008,M
EWR,2023-01-19 04:51,41.00,32.00,70.08,10.00,4.00,0.00,30.01,1016.20,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,37.93,KEWR 190951Z 01004KT 10SM OVC250 05/00 A3001 RMK AO2 SLP162 T00500000,M
EWR,2023-01-19 05:51,42.00,33.00,70.20,0.00,0.00,0.00,30.04,1017.30,10.00,M,SCT,BKN,OVC,M,8000.00,19000.00,25000.00,M,M,M,M,M,M,M,M,42.10,KEWR 191051Z 00000KT 10SM SCT080 BKN190 OVC250 06/01 A3004 RMK AO2 SLP173 T00560006,M
EWR,2023-01-19 06:51,43.00,33.00,67.82,270.00,3.00,0.00,30.04,1017.30,10.00,M,SCT,BKN,OVC,M,8500.00,11000.00,14000.00,M,M,M,M,M,M,M,M,41.26,KEWR 191151Z 27003KT 10SM SCT085 BKN110 OVC140 06/01 A3004 RMK SLP173 T00610006 10061 20033 53007,M
EWR,2023-01-19 07:51,42.00,33.00,70.20,230.00,3.00,T,30.05,1017.50,10.00,M,FEW,OVC,M,M,6000.00,9500.00,M,M,-RA,M,M,M,M,M,M,40.23,KEWR 191251Z 23003KT 10SM -RA FEW060 OVC095 06/01 A3005 RMK RAB31 SLP175 P0000 T00560006,M
EWR,2023-01-19 08:51,43.00,35.00,73.45,0.00,0.00,0.01,30.04,1017.30,10.00,M,BKN,OVC,M,M,8000.00,9500.00,M,M,-RA,M,M,M,M,M,M,43.00,KEWR 191351Z 00000KT 10SM -RA BKN080 OVC095 06/02 A3004 RMK AO2 SLP173 P0001 T00610017,M
EWR,2023-01-19 09:51,42.00,36.00,78.80,40.00,5.00,0.05,30.01,1016.30,6.00,M,FEW,SCT,OVC,M,2500.00,5500.00,8000.00,M,-RA,M,M,M,M,M,M,38.39,KEWR 191451Z 04005KT 6SM -RA FEW025 SCT055 OVC080 06/02 A3001 RMK AO2 SLP163 P0005 60006 T00560022 58010,M
EWR,2023-01-19 10:51,42.00,38.00,84.93,150.00,3.00,0.06,30.00,1015.90,5.00,M,FEW,BKN,OVC,M,2500.00,7000.00,9000.00,M,-RA BR,M,M,M,M,M,M,40.23,KEWR 191551Z 15003KT 5SM -RA BR FEW025 BKN070 OVC090 06/03 A3000 RMK AO2 SLP159 P0006 T00560033,M
EWR,2023-01-19 11:08,42.00,38.00,84.93,190.00,5.00,0.02,30.02,M,4.00,M,BKN,OVC,M,M,2500.00,9000.00,M,M,-RA BR,M,M,M,M,M,M,38.39,KEWR 191608Z 19005KT 4SM -RA BR BKN025 OVC090 06/03 A3002 RMK AO2 P0002 T00560033,M
EWR,2023-01-19 11:45,42.80,39.20,86.99,90.00,4.00,0.03,29.97,M,9.00,M,BKN,OVC,M,M,900.00,2900.00,M,M,-RA,M,M,M,M,M,M,40.03,KEWR 191645Z 09004KT 9SM -RA BKN009 OVC029 06/04 A2997 RMK AO2 PRESFR P0003,M
EWR,2023-01-19 11:51,42.00,39.00,88.67,M,3.00,0.03,29.97,1014.80,9.00,M,BKN,OVC,M,M,900.00,2900.00,M,M,-RA,M,M,M,M,M,M,40.23,KEWR 191651Z VRB03KT 9SM -RA BKN009 OVC029 06/04 A2997 RMK AO2 SLP148 P0003 T00560039,M
EWR,2023-01-19 12:51,42.00,39.00,88.67,110.00,5.00,0.05,29.91,1012.90,5.00,M,BKN,BKN,OVC,M,900.00,3800.00,5000.00,M,-RA BR,M,M,M,M,M,M,38.39,KEWR 191751Z 11005KT 5SM -RA BR BKN009 BKN038 OVC050 06/04 A2991 RMK AO2 SLP129 P0005 60020 T00560039 10067 20056 58030,M
EWR,2023-01-19 13:51,42.00,39.00,88.67,100.00,4.00,0.03,29.88,1011.90,8.00,M,BKN,OVC,M,M,700.00,1300.00,M,M,-RA,M,M,M,M,M,M,39.21,KEWR 191851Z 10004KT 8SM -RA BKN007 OVC013 06/04 A2988 RMK AO2 SLP119 P0003 T00560039,M
EWR,2023-01-19 14:27,42.00,39.00,88.67,70.00,5.00,0.01,29.87,M,2.00,M,BKN,OVC,M,M,600.00,1400.00,M,M,BR,M,M,M,M,M,M,38.39,KEWR 191927Z 07005KT 2SM BR BKN006 OVC014 06/04 A2987 RMK AO2 SFC VIS 2 1/2 RAE27 P0001 T00560039,M
EWR,2023-01-19 14:51,42.00,39.00,88.67,40.00,6.00,0.05,29.88,1011.90,2.00,M,OVC,M,M,M,500.00,M,M,M,RA BR,M,M,M,M,M,M,37.69,KEWR 191951Z 04006KT 2SM RA BR OVC005 06/04 A2988 RMK AO2 RAE27B30 SLP119 P0005 T00560039,M
EWR,2023-01-19 15:51,43.00,40.00,88.71,40.00,7.00,0.19,29.85,1010.60,2.00,M,BKN,OVC,M,M,500.00,1900.00,M,M,-RA BR,M,M,M,M,M,M,38.19,KEWR 192051Z 04007KT 2SM -RA BR BKN005 OVC019 06/04 A2985 RMK AO2 SFC VIS 2 1/2 SLP106 P0019 60027 T00610044 58022,M
EWR,2023-01-19 16:51,43.00,41.00,92.58,90.00,6.00,0.08,29.80,1009.00,2.00,M,BKN,OVC,M,M,500.00,1000.00,M,M,RA BR,M,M,M,M,M,M,38.78,KEWR 192151Z 09006KT 2SM RA BR BKN005 OVC010 06/05 A2980 RMK AO2 SFC VIS 4 SLP090 P0008 T00610050,M
EWR,2023-01-19 17:51,43.00,41.00,92.58,80.00,6.00,0.05,29.76,1007.50,2.00,M,BKN,OVC,M,M,500.00,1000.00,M,M,-RA BR,M,M,M,M,M,M,38.78,KEWR 192251Z 08006KT 2SM -RA BR BKN005 OVC010 06/05 A2976 RMK AO2 SFC VIS 3 SLP075 CIG 004V006 P0005 T00610050,M
EWR,2023-01-19 18:51,43.00,41.00,92.58,40.00,5.00,0.03,29.72,1006.30,2.00,M,BKN,OVC,M,M,500.00,1100.00,M,M,-RA BR,M,M,M,M,M,M,39.46,KEWR 192351Z 04005KT 2SM -RA BR BKN005 OVC011 06/05 A2972 RMK AO2 SFC VIS 3 SLP063 CIG 004V006 P0003 60043 T00610050 10061 20056 56043,M
EWR,2023-01-19 19:51,43.00,41.00,92.58,20.00,6.00,0.06,29.66,1004.30,2.00,M,OVC,M,M,M,500.00,M,M,M,-RA BR,M,M,M,M,M,M,38.78,KEWR 200051Z 02006KT 2SM -RA BR OVC005 06/05 A2966 RMK AO2 SFC VIS 3 SLP043 P0006 T00610050,M
EWR,2023-01-19 20:10,42.00,40.00,91.84,360.00,9.00,0.02,29.64,M,2.00,M,OVC,M,M,M,300.00,M,M,M,-RA BR,M,M,M,M,M,M,36.07,KEWR 200110Z 36009KT 2SM -RA BR OVC003 06/04 A2964 RMK AO2 SFC VIS 2 1/2 P0002 T00560044,M
EWR,2023-01-19 20:51,42.00,40.00,91.84,20.00,10.00,0.08,29.60,1002.40,2.00,M,OVC,M,M,M,300.00,M,M,M,-RA BR,M,M,M,M,M,M,35.63,KEWR 200151Z 02010KT 2SM -RA BR OVC003 06/04 A2960 RMK AO2 SFC VIS 2 1/2 PRESFR SLP024 P0008 T00560044,M
EWR,2023-01-19 21:10,42.00,40.00,91.84,330.00,13.00,0.02,29.62,M,2.00,M,OVC,M,M,M,400.00,M,M,M,TSRA BR,M,M,M,M,M,M,34.51,KEWR 200210Z 33013KT 2SM R04R/5000VP6000FT TSRA BR OVC004CB 06/04 A2962 RMK AO2 SFC VIS 2 1/2 LTG DSNT S-NW TSE08B10 PRESRR OCNL LTGCG OHD TS OHD MOV NE P0002 T00560044,M
EWR,2023-01-19 21:42,42.00,39.00,88.67,360.00,13.00,0.11,29.62,M,2.00,19.00,BKN,BKN,OVC,M,500.00,2300.00,7000.00,M,-RA BR,M,M,M,M,M,M,34.51,KEWR 200242Z 36013G19KT 2SM -RA BR BKN005 BKN023 OVC070 06/04 A2962 RMK AO2 SFC VIS 6 LTG DSNT NE-S TSE08B10E42 P0011 T00560039,M
EWR,2023-01-19 21:51,42.00,40.00,91.84,350.00,10.00,0.12,29.63,1003.40,7.00,M,BKN,BKN,OVC,M,600.00,4000.00,9000.00,M,-RA,M,M,M,M,M,M,35.63,KEWR 200251Z 35010KT 7SM -RA BKN006 BKN040 OVC090 06/04 A2963 RMK AO2 LTG DSNT NE AND E TSE08B10E42 SLP034 P0012 60026 T00560044 55029,M
EWR,2023-01-19 22:06,42.00,39.00,88.67,360.00,13.00,0.02,29.61,M,7.00,M,SCT,BKN,OVC,M,600.00,4500.00,8500.00,M,RA,M,M,M,M,M,M,34.51,KEWR 200306Z 36013KT 7SM RA SCT006 BKN045 OVC085 06/04 A2961 RMK AO2 P0002 T00560039,M
EWR,2023-01-19 22:51,41.00,39.00,92.52,360.00,8.00,0.06,29.57,1001.30,8.00,M,SCT,BKN,OVC,M,600.00,6000.00,9500.00,M,M,M,M,M,M,M,M,35.20,KEWR 200351Z 36008KT 8SM SCT006 BKN060 OVC095 05/04 A2957 RMK AO2 RAE41 SLP013 P0006 T00500039,M
EWR,2023-01-19 22:55,41.00,39.00,92.52,10.00,8.00,0.00,29.58,M,7.00,M,BKN,BKN,OVC,M,600.00,6000.00,9500.00,M,M,M,M,M,M,M,M,35.20,KEWR 200355Z 01008KT 7SM BKN006 BKN060 OVC095 05/04 A2958 RMK AO2 T00500039,M
EWR,2023-01-19 23:51,43.00,40.00,88.71,340.00,5.00,0.00,29.58,1001.50,8.00,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,39.46,KEWR 200451Z 34005KT 8SM OVC007 06/04 A2958 RMK AO2 SLP015 T00610044 400670033,M
EWR,2023-01-20 00:51,43.00,40.00,88.71,0.00,0.00,0.00,29.57,1001.20,8.00,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,43.00,KEWR 200551Z 00000KT 8SM OVC007 06/04 A2957 RMK AO2 SLP012 60032 T00610044 10067 20050 56021,M
EWR,2023-01-20 01:28,43.00,39.00,85.66,250.00,11.00,0.00,29.63,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,36.37,KEWR 200628Z 25011KT 10SM OVC009 06/04 A2963 RMK AO2 T00610039,M
EWR,2023-01-20 01:51,43.00,39.00,85.66,350.00,3.00,T,29.60,1002.30,10.00,M,OVC,M,M,M,900.00,M,M,M,-RA,M,M,M,M,M,M,41.26,KEWR 200651Z 35003KT 10SM -RA OVC009 06/04 A2960 RMK AO2 RAB44 SLP023 P0000 T00610039,M
EWR,2023-01-20 02:51,42.00,39.00,88.67,300.00,4.00,T,29.60,1002.40,8.00,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,39.21,KEWR 200751Z 30004KT 8SM OVC007 06/04 A2960 RMK AO2 RAE0654 SLP024 P0000 T00560039,M
EWR,2023-01-20 03:51,42.00,40.00,91.84,260.00,4.00,0.00,29.61,1002.60,8.00,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,39.21,KEWR 200851Z 26004KT 8SM OVC007 06/04 A2961 RMK AO2 SLP026 60000 T00560044 51014,M
EWR,2023-01-20 04:51,41.00,38.00,88.62,240.00,4.00,0.00,29.61,1002.70,10.00,M,BKN,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,37.93,KEWR 200951Z 24004KT 10SM BKN007 05/03 A2961 RMK AO2 SLP027 T00500033,M
EWR,2023-01-20 05:51,40.00,38.00,92.48,190.00,4.00,0.00,29.62,1002.80,10.00,M,SCT,SCT,M,M,700.00,9000.00,M,M,M,M,M,M,M,M,M,36.65,KEWR 201051Z 19004KT 10SM SCT007 SCT090 04/03 A2962 RMK AO2 SLP028 T00440033,M
EWR,2023-01-20 06:51,43.00,39.00,85.66,260.00,10.00,0.00,29.62,1002.90,10.00,M,FEW,BKN,M,M,700.00,8000.00,M,M,M,M,M,M,M,M,M,36.76,KEWR 201151Z 26010KT 10SM FEW007 BKN080 06/04 A2962 RMK AO2 SLP029 60000 70095 T00610039 10061 20033 51003,M
EWR,2023-01-20 07:51,45.00,37.00,73.37,270.00,13.00,0.00,29.62,1003.00,10.00,M,FEW,SCT,M,M,1100.00,8000.00,M,M,M,M,M,M,M,M,M,38.22,KEWR 201251Z 27013KT 10SM FEW011 SCT080 07/03 A2962 RMK AO2 SLP030 T00720028,M
EWR,2023-01-20 08:51,46.00,37.00,70.64,260.00,12.00,0.00,29.64,1003.60,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,39.82,KEWR 201351Z 26012KT 10SM SCT090 08/03 A2964 RMK AO2 SLP036 T00780028,M
EWR,2023-01-20 09:51,48.00,37.00,65.51,260.00,16.00,0.00,29.65,1004.00,10.00,22.00,FEW,SCT,M,M,2500.00,9000.00,M,M,M,M,M,M,M,M,M,41.27,KEWR 201451Z 26016G22KT 10SM FEW025 SCT090 09/03 A2965 RMK AO2 SLP040 T00890028 53011,M
EWR,2023-01-20 10:51,50.00,35.00,56.39,270.00,17.00,0.00,29.65,1004.00,10.00,23.00,SCT,SCT,M,M,3700.00,9000.00,M,M,M,M,M,M,M,M,M,50.00,KEWR 201551Z 27017G23KT 10SM SCT037 SCT090 10/02 A2965 RMK AO2 SLP040 T01000017,M
EWR,2023-01-20 11:51,50.00,32.00,49.81,290.00,18.00,0.00,29.65,1004.00,10.00,25.00,BKN,BKN,M,M,4100.00,9000.00,M,M,M,M,M,M,29.00,280.00,2023-01-20 11:39,50.00,KEWR 201651Z 29018G25KT 10SM BKN041 BKN090 10/00 A2965 RMK AO2 PK WND 28029/1639 SLP040 T01000000,M
EWR,2023-01-20 12:51,48.00,33.00,56.10,280.00,17.00,T,29.66,1004.40,10.00,26.00,OVC,M,M,M,3900.00,M,M,M,-RA,M,M,M,28.00,290.00,2023-01-20 12:37,41.04,KEWR 201751Z 28017G26KT 10SM -RA OVC039 09/01 A2966 RMK AO2 PK WND 29028/1737 RAB47 SLP044 P0000 60000 T00890006 10106 20061 53004,M
EWR,2023-01-20 13:51,48.00,32.00,53.67,280.00,17.00,T,29.68,1005.10,10.00,24.00,SCT,BKN,M,M,4100.00,4800.00,M,M,M,M,M,M,27.00,280.00,2023-01-20 12:56,41.04,KEWR 201851Z 28017G24KT 10SM SCT041 BKN048 09/00 A2968 RMK AO2 PK WND 28027/1756 RAE17 SLP051 P0000 T00890000,M
EWR,2023-01-20 14:51,48.00,30.90,51.34,280.00,15.00,0.00,29.70,1005.50,10.00,27.00,SCT,BKN,BKN,M,4400.00,7500.00,25000.00,M,M,M,M,M,27.00,260.00,2023-01-20 14:43,41.52,KEWR 201951Z 28015G27KT 10SM SCT044 BKN075 BKN250 09/M01 A2970 RMK AO2 PK WND 26027/1943 SLP055 T00891006,M
EWR,2023-01-20 15:51,48.00,30.90,51.34,280.00,14.00,0.00,29.73,1006.80,10.00,25.00,FEW,BKN,BKN,BKN,3800.00,5000.00,13000.00,25000.00,M,M,M,M,29.00,280.00,2023-01-20 15:37,41.79,KEWR 202051Z 28014G25KT 10SM FEW038 BKN050 BKN130 BKN250 09/M01 A2973 RMK AO2 PK WND 28029/2037 SLP068 60000 T00891006 53024,M
EWR,2023-01-20 16:51,48.00,30.00,49.49,280.00,14.00,0.00,29.77,1008.00,10.00,M,FEW,BKN,BKN,BKN,3800.00,5500.00,12000.00,25000.00,M,M,M,M,26.00,270.00,2023-01-20 15:53,41.79,KEWR 202151Z 28014KT 10SM FEW038 BKN055 BKN120 BKN250 09/M01 A2977 RMK AO2 PK WND 27026/2053 SLP080 T00891011 $,M
EWR,2023-01-20 17:51,46.00,30.90,55.36,270.00,12.00,0.00,29.80,1008.90,10.00,20.00,SCT,BKN,BKN,M,5000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,39.82,KEWR 202251Z 27012G20KT 10SM SCT050 BKN140 BKN250 08/M01 A2980 RMK AO2 SLP089 T00781006 $,M
EWR,2023-01-20 18:51,45.00,30.00,55.43,260.00,12.00,0.00,29.83,1010.10,10.00,M,FEW,SCT,BKN,M,4000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,38.55,KEWR 202351Z 26012KT 10SM FEW040 SCT140 BKN250 07/M01 A2983 RMK AO2 SLP101 60000 T00721011 10094 20072 53033 $,M
EWR,2023-01-20 19:51,44.00,30.00,57.37,250.00,9.00,0.00,29.85,1010.60,10.00,M,FEW,SCT,BKN,M,4000.00,12000.00,25000.00,M,M,M,M,M,M,M,M,38.56,KEWR 210051Z 25009KT 10SM FEW040 SCT120 BKN250 07/M01 A2985 RMK AO2 SLP106 T00671011 $,M
EWR,2023-01-20 20:51,44.00,30.00,57.37,260.00,11.00,0.00,29.87,1011.40,10.00,M,BKN,BKN,M,M,4400.00,13000.00,M,M,M,M,M,M,M,M,M,37.76,KEWR 210151Z 26011KT 10SM BKN044 BKN130 07/M01 A2987 RMK AO2 SLP114 T00671011 $,M
EWR,2023-01-20 21:51,43.00,30.00,59.83,260.00,10.00,0.00,29.89,1012.10,10.00,M,BKN,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,36.76,KEWR 210251Z 26010KT 10SM BKN046 06/M01 A2989 RMK AO2 SLP121 T00611011 53020,M
EWR,2023-01-20 22:51,42.00,30.00,61.94,260.00,8.00,0.00,29.90,1012.50,10.00,17.00,SCT,BKN,M,M,3600.00,4800.00,M,M,M,M,M,M,M,M,M,36.55,KEWR 210351Z 26008G17KT 10SM SCT036 BKN048 06/M01 A2990 RMK AO2 SLP125 T00561011,M
EWR,2023-01-20 23:51,42.00,30.00,61.94,M,5.00,0.00,29.93,1013.30,10.00,M,FEW,SCT,M,M,3600.00,4800.00,M,M,M,M,M,M,M,M,M,38.39,KEWR 210451Z VRB05KT 10SM FEW036 SCT048 06/M01 A2993 RMK AO2 SLP133 T00561011 401060033,M
EWR,2023-01-21 00:51,42.00,30.90,64.24,270.00,7.00,0.00,29.93,1013.60,10.00,M,BKN,OVC,M,M,3400.00,4600.00,M,M,M,M,M,M,M,M,M,37.09,KEWR 210551Z 27007KT 10SM BKN034 OVC046 06/M01 A2993 RMK AO2 SLP136 T00561006 10072 20050 51015,M
EWR,2023-01-21 01:13,42.00,30.90,64.24,340.00,10.00,T,29.94,M,10.00,M,BKN,BKN,OVC,M,2700.00,3400.00,4600.00,M,-RA,M,M,M,M,M,M,35.63,KEWR 210613Z 34010KT 10SM -RA BKN027 BKN034 OVC046 06/M01 A2994 RMK AO2 RAB07 P0000 T00561006,M
EWR,2023-01-21 01:39,42.00,30.90,64.24,320.00,9.00,T,29.94,M,10.00,M,SCT,BKN,M,M,2600.00,3400.00,M,M,M,M,M,M,M,M,M,36.07,KEWR 210639Z 32009KT 10SM SCT026 BKN034 06/M01 A2994 RMK AO2 RAB07E22 P0000 T00561006,M
EWR,2023-01-21 01:51,42.00,30.00,61.94,310.00,7.00,T,29.95,1014.10,10.00,M,FEW,SCT,BKN,M,2600.00,3400.00,4200.00,M,M,M,M,M,M,M,M,37.09,KEWR 210651Z 31007KT 10SM FEW026 SCT034 BKN042 06/M01 A2995 RMK AO2 RAB07E22 SLP141 P0000 T00561011,M
EWR,2023-01-21 02:51,41.00,28.90,61.79,290.00,5.00,0.00,29.97,1014.90,10.00,M,BKN,OVC,M,M,3200.00,4600.00,M,M,M,M,M,M,M,M,M,37.08,KEWR 210751Z 29005KT 10SM BKN032 OVC046 05/M02 A2997 RMK AO2 SLP149 T00501017,M
EWR,2023-01-21 03:51,41.00,27.00,57.15,320.00,9.00,0.00,29.98,1015.30,10.00,M,SCT,BKN,M,M,3400.00,4200.00,M,M,M,M,M,M,M,M,M,34.70,KEWR 210851Z 32009KT 10SM SCT034 BKN042 05/M03 A2998 RMK AO2 SLP153 60000 T00501028 51017,M
EWR,2023-01-21 04:51,39.00,24.10,54.77,330.00,17.00,0.00,30.01,1016.30,10.00,21.00,BKN,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,29.25,KEWR 210951Z 33017G21KT 10SM BKN042 04/M04 A3001 RMK AO2 SLP163 T00391044,M
EWR,2023-01-21 05:51,39.00,24.10,54.77,300.00,12.00,0.00,30.03,1017.00,10.00,18.00,BKN,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,30.91,KEWR 211051Z 30012G18KT 10SM BKN038 04/M04 A3003 RMK AO2 SLP170 T00391044,M
EWR,2023-01-21 06:51,39.00,24.10,54.77,310.00,12.00,0.00,30.07,1018.10,10.00,18.00,SCT,OVC,M,M,3800.00,5500.00,M,M,M,M,M,M,M,M,M,30.91,KEWR 211151Z 31012G18KT 10SM SCT038 OVC055 04/M04 A3007 RMK AO2 SLP181 60000 T00391044 10056 20039 53028,M
EWR,2023-01-21 07:51,39.00,24.10,54.77,310.00,11.00,0.00,30.10,1019.20,10.00,M,FEW,BKN,M,M,3500.00,4500.00,M,M,M,M,M,M,27.00,300.00,2023-01-21 07:40,31.31,KEWR 211251Z 31011KT 10SM FEW035 BKN045 04/M04 A3010 RMK AO2 PK WND 30027/1240 SLP192 T00391044,M
EWR,2023-01-21 08:51,39.00,25.00,56.86,330.00,13.00,0.00,30.12,1020.00,10.00,M,FEW,OVC,M,M,3500.00,4300.00,M,M,M,M,M,M,M,M,M,30.54,KEWR 211351Z 33013KT 10SM FEW035 OVC043 04/M04 A3012 RMK AO2 SLP200 T00391039,M
EWR,2023-01-21 09:51,40.00,25.00,54.90,330.00,14.00,0.00,30.15,1021.00,10.00,M,SCT,OVC,M,M,3500.00,4400.00,M,M,M,M,M,M,M,M,M,31.35,KEWR 211451Z 33014KT 10SM SCT035 OVC044 04/M04 A3015 RMK AO2 SLP210 T00441039 51029,M
EWR,2023-01-21 10:51,41.00,25.00,52.61,330.00,12.00,0.00,30.16,1021.30,10.00,M,SCT,OVC,M,M,3500.00,4400.00,M,M,M,M,M,M,M,M,M,33.46,KEWR 211551Z 33012KT 10SM SCT035 OVC044 05/M04 A3016 RMK AO2 SLP213 T00501039,M
EWR,2023-01-21 11:51,42.00,25.00,50.42,330.00,11.00,0.00,30.16,1021.20,10.00,M,FEW,OVC,M,M,3400.00,3900.00,M,M,M,M,M,M,M,M,M,35.23,KEWR 211651Z 33011KT 10SM FEW034 OVC039 06/M04 A3016 RMK AO2 SLP212 T00561039,M
EWR,2023-01-21 12:51,42.00,25.00,50.42,330.00,12.00,0.00,30.15,1020.80,10.00,20.00,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,34.86,KEWR 211751Z 33012G20KT 10SM OVC037 06/M04 A3015 RMK AO2 SLP208 T00561039 10056 20039 58002,M
EWR,2023-01-21 13:51,42.00,25.00,50.42,310.00,10.00,0.00,30.15,1020.80,10.00,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,35.63,KEWR 211851Z 31010KT 10SM OVC037 06/M04 A3015 RMK AO2 SLP208 T00561039,M
EWR,2023-01-21 14:51,41.00,24.10,50.67,280.00,8.00,0.00,30.16,1021.30,10.00,15.00,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,35.20,KEWR 211951Z 28008G15KT 10SM OVC037 05/M04 A3016 RMK AO2 SLP213 T00501044,M
EWR,2023-01-21 15:51,41.00,24.10,50.67,320.00,7.00,0.00,30.17,1021.60,10.00,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,35.75,KEWR 212051Z 32007KT 10SM OVC037 05/M04 A3017 RMK AO2 SLP216 T00501044 53008,M
EWR,2023-01-21 16:51,40.00,24.10,52.88,310.00,9.00,0.00,30.20,1022.40,10.00,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,33.34,KEWR 212151Z 31009KT 10SM OVC037 04/M04 A3020 RMK AO2 SLP224 T00441044,M
EWR,2023-01-21 17:51,40.00,24.10,52.88,300.00,4.00,0.00,30.21,1022.80,10.00,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,36.65,KEWR 212251Z 30004KT 10SM OVC037 04/M04 A3021 RMK AO2 SLP228 T00441044,M
EWR,2023-01-21 18:51,39.00,24.10,54.77,300.00,7.00,0.00,30.22,1023.20,10.00,M,OVC,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,33.31,KEWR 212351Z 30007KT 250V350 10SM OVC036 04/M04 A3022 RMK AO2 SLP232 T00391044 10056 20039 51016,M
EWR,2023-01-21 19:51,39.00,24.10,54.77,280.00,9.00,0.00,30.23,1023.60,10.00,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,32.22,KEWR 220051Z 28009KT 10SM OVC035 04/M04 A3023 RMK AO2 SLP236 T00391044,M
EWR,2023-01-21 20:51,39.00,24.10,54.77,310.00,4.00,0.00,30.23,1023.60,10.00,M,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,35.59,KEWR 220151Z 31004KT 10SM OVC034 04/M04 A3023 RMK AO2 SLP236 T00391044,M
EWR,2023-01-21 21:51,38.00,24.10,57.18,M,3.00,0.00,30.23,1023.70,10.00,M,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,35.43,KEWR 220251Z VRB03KT 10SM OVC034 03/M04 A3023 RMK AO2 SLP237 T00331044 51005,M
EWR,2023-01-21 22:51,38.00,24.10,57.18,290.00,3.00,0.00,30.23,1023.60,10.00,M,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,35.43,KEWR 220351Z 29003KT 10SM OVC033 03/M04 A3023 RMK AO2 SLP236 T00331044,M
EWR,2023-01-21 23:51,38.00,24.10,57.18,290.00,3.00,0.00,30.22,1023.30,10.00,M,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,35.43,KEWR 220451Z 29003KT 10SM OVC033 03/M04 A3022 RMK AO2 SLP233 T00331044 400560033,M
EWR,2023-01-22 00:51,38.00,24.10,57.18,230.00,6.00,0.00,30.22,1023.10,10.00,M,OVC,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,32.64,KEWR 220551Z 23006KT 10SM OVC031 03/M04 A3022 RMK AO2 SLP231 T00331044 10039 20033 58005,M
